Frequency (Hz),1A,2A,3A,4A,5A
122371.5802,3.60E-06,3.64E-06,4.36E-06,2.74E-06,2.87E-06
122401.2501,3.85E-06,3.72E-06,3.42E-06,3.13E-06,2.84E-06
122430.9199,3.57E-06,2.95E-06,3.38E-06,3.10E-06,3.43E-06
122460.5898,4.13E-06,3.06E-06,3.30E-06,3.01E-06,3.15E-06
122490.2597,3.64E-06,3.57E-06,2.78E-06,3.54E-06,2.55E-06
122519.9295,3.90E-06,3.52E-06,2.90E-06,2.98E-06,3.08E-06
122549.5994,3.68E-06,4.19E-06,3.54E-06,2.27E-06,3.40E-06
122579.2693,4.28E-06,3.68E-06,3.83E-06,3.47E-06,3.31E-06
122608.9391,4.22E-06,3.45E-06,3.82E-06,3.54E-06,3.45E-06
122638.609,4.31E-06,3.63E-06,3.74E-06,3.33E-06,3.11E-06
122668.2789,3.23E-06,2.81E-06,3.33E-06,3.46E-06,3.49E-06
122697.9487,3.71E-06,3.11E-06,3.63E-06,2.50E-06,2.99E-06
122727.6186,4.11E-06,2.92E-06,4.17E-06,3.03E-06,3.54E-06
122757.2885,4.38E-06,2.95E-06,4.08E-06,3.01E-06,3.39E-06
122786.9583,3.49E-06,2.74E-06,4.21E-06,3.12E-06,2.80E-06
122816.6282,4.15E-06,3.51E-06,3.96E-06,3.67E-06,3.15E-06
122846.2981,4.59E-06,3.84E-06,3.51E-06,3.42E-06,3.53E-06
122875.9679,4.20E-06,3.31E-06,4.35E-06,3.17E-06,3.35E-06
122905.6378,3.73E-06,3.32E-06,3.84E-06,3.19E-06,3.69E-06
122935.3077,4.45E-06,3.14E-06,3.54E-06,3.87E-06,3.66E-06
122964.9775,4.87E-06,3.25E-06,2.60E-06,4.09E-06,3.22E-06
122994.6474,4.07E-06,3.16E-06,2.45E-06,3.69E-06,2.95E-06
123024.3173,4.18E-06,2.92E-06,2.86E-06,3.82E-06,3.24E-06
123053.9871,4.23E-06,3.33E-06,2.84E-06,3.76E-06,3.08E-06
123083.657,4.20E-06,3.75E-06,3.72E-06,3.88E-06,2.87E-06
123113.3269,3.74E-06,3.96E-06,3.94E-06,3.68E-06,3.15E-06
123142.9967,3.06E-06,3.80E-06,3.26E-06,3.90E-06,3.12E-06
123172.6666,2.97E-06,3.35E-06,3.56E-06,2.72E-06,2.59E-06
123202.3365,3.49E-06,3.15E-06,3.96E-06,3.51E-06,2.70E-06
123232.0063,3.23E-06,2.84E-06,4.48E-06,2.86E-06,3.04E-06
123261.6762,3.06E-06,3.68E-06,4.55E-06,3.35E-06,2.71E-06
123291.3461,2.99E-06,3.43E-06,4.01E-06,3.31E-06,2.69E-06
123321.016,3.03E-06,3.98E-06,3.32E-06,2.97E-06,3.36E-06
123350.6858,3.05E-06,3.91E-06,3.24E-06,3.19E-06,3.53E-06
123380.3557,3.26E-06,3.69E-06,3.28E-06,2.56E-06,3.10E-06
123410.0256,3.48E-06,3.22E-06,3.08E-06,3.14E-06,3.25E-06
123439.6954,3.49E-06,3.95E-06,3.86E-06,3.54E-06,3.88E-06
123469.3653,3.48E-06,3.83E-06,3.53E-06,3.19E-06,3.85E-06
123499.0352,3.90E-06,3.39E-06,3.60E-06,3.16E-06,3.33E-06
123528.705,3.83E-06,2.98E-06,4.43E-06,3.03E-06,3.06E-06
123558.3749,4.46E-06,2.88E-06,3.90E-06,3.67E-06,2.85E-06
123588.0448,4.49E-06,3.06E-06,3.24E-06,3.74E-06,3.06E-06
123617.7146,3.76E-06,3.43E-06,2.62E-06,4.11E-06,2.51E-06
123647.3845,3.62E-06,3.03E-06,3.20E-06,4.59E-06,3.64E-06
123677.0544,3.64E-06,3.27E-06,3.07E-06,4.77E-06,3.80E-06
123706.7242,3.58E-06,3.41E-06,2.66E-06,4.01E-06,3.94E-06
123736.3941,2.18E-06,3.12E-06,2.26E-06,3.51E-06,3.62E-06
123766.064,2.90E-06,2.95E-06,2.65E-06,4.14E-06,3.86E-06
123795.7338,3.59E-06,3.77E-06,3.18E-06,4.04E-06,3.80E-06
123825.4037,4.20E-06,3.73E-06,3.49E-06,3.76E-06,3.40E-06
123855.0736,4.12E-06,3.31E-06,3.71E-06,3.06E-06,2.79E-06
123884.7434,3.47E-06,3.21E-06,3.30E-06,3.63E-06,2.12E-06
123914.4133,3.55E-06,3.19E-06,3.96E-06,3.62E-06,3.16E-06
123944.0832,2.80E-06,2.80E-06,4.03E-06,3.48E-06,3.60E-06
123973.753,3.49E-06,2.83E-06,3.63E-06,3.23E-06,3.45E-06
124003.4229,3.16E-06,3.13E-06,3.15E-06,3.84E-06,3.19E-06
124033.0928,4.25E-06,3.08E-06,3.28E-06,4.44E-06,4.24E-06
124062.7626,4.25E-06,3.40E-06,3.47E-06,4.15E-06,3.88E-06
124092.4325,4.12E-06,3.50E-06,3.91E-06,3.98E-06,3.42E-06
124122.1024,4.28E-06,3.62E-06,3.73E-06,4.18E-06,3.52E-06
124151.7722,4.51E-06,3.51E-06,3.49E-06,3.74E-06,3.30E-06
124181.4421,3.83E-06,3.24E-06,3.15E-06,3.47E-06,3.02E-06
124211.112,3.64E-06,2.67E-06,2.93E-06,4.08E-06,2.08E-06
124240.7818,3.54E-06,2.81E-06,2.87E-06,3.29E-06,2.63E-06
124270.4517,3.76E-06,3.30E-06,3.15E-06,3.52E-06,2.93E-06
124300.1216,4.21E-06,3.53E-06,2.88E-06,4.16E-06,2.85E-06
124329.7915,3.85E-06,2.99E-06,2.77E-06,3.89E-06,3.64E-06
124359.4613,3.80E-06,3.61E-06,3.38E-06,3.55E-06,4.24E-06
124389.1312,3.74E-06,3.96E-06,3.73E-06,3.90E-06,3.79E-06
124418.8011,4.57E-06,4.08E-06,3.51E-06,3.82E-06,3.26E-06
124448.4709,3.86E-06,3.85E-06,4.22E-06,3.95E-06,3.46E-06
124478.1408,3.33E-06,3.58E-06,3.91E-06,3.89E-06,3.39E-06
124507.8107,3.38E-06,3.45E-06,3.94E-06,3.43E-06,3.39E-06
124537.4805,3.92E-06,3.57E-06,3.49E-06,4.15E-06,2.91E-06
124567.1504,4.26E-06,3.58E-06,4.05E-06,4.04E-06,3.20E-06
124596.8203,3.94E-06,3.22E-06,4.03E-06,3.77E-06,3.39E-06
124626.4901,3.97E-06,3.53E-06,3.91E-06,3.23E-06,3.33E-06
124656.16,4.30E-06,3.69E-06,3.85E-06,3.02E-06,2.69E-06
124685.8299,4.05E-06,3.45E-06,3.74E-06,3.81E-06,3.02E-06
124715.4997,3.64E-06,3.66E-06,3.92E-06,4.21E-06,3.20E-06
124745.1696,4.04E-06,3.16E-06,4.16E-06,4.03E-06,3.01E-06
124774.8395,4.05E-06,3.34E-06,4.52E-06,4.02E-06,2.33E-06
124804.5093,3.54E-06,3.33E-06,4.93E-06,3.89E-06,2.80E-06
124834.1792,3.44E-06,3.54E-06,4.21E-06,3.23E-06,2.92E-06
124863.8491,3.44E-06,3.52E-06,3.28E-06,2.88E-06,3.15E-06
124893.5189,4.01E-06,3.05E-06,3.23E-06,3.49E-06,3.33E-06
124923.1888,3.67E-06,2.46E-06,3.08E-06,3.72E-06,2.89E-06
124952.8587,2.62E-06,3.43E-06,3.40E-06,3.58E-06,2.68E-06
124982.5285,3.58E-06,4.00E-06,3.80E-06,4.19E-06,2.84E-06
125012.1984,3.97E-06,3.85E-06,3.88E-06,3.85E-06,3.55E-06
125041.8683,4.17E-06,3.09E-06,3.95E-06,3.14E-06,3.65E-06
125071.5381,4.43E-06,2.37E-06,3.92E-06,2.71E-06,3.87E-06
125101.208,3.24E-06,2.43E-06,3.82E-06,2.88E-06,4.04E-06
125130.8779,3.37E-06,2.76E-06,3.23E-06,3.31E-06,3.56E-06
125160.5477,3.81E-06,3.06E-06,3.35E-06,3.27E-06,3.07E-06
125190.2176,3.26E-06,2.82E-06,3.17E-06,2.95E-06,3.37E-06
125219.8875,2.97E-06,2.84E-06,3.10E-06,2.98E-06,3.22E-06
125249.5573,2.69E-06,3.25E-06,3.87E-06,2.76E-06,3.10E-06
125279.2272,2.57E-06,3.17E-06,3.38E-06,3.68E-06,3.18E-06
125308.8971,2.99E-06,4.26E-06,3.53E-06,3.76E-06,3.20E-06
125338.5669,3.48E-06,4.46E-06,3.57E-06,3.12E-06,2.39E-06
125368.2368,3.81E-06,3.94E-06,3.80E-06,2.80E-06,2.30E-06
125397.9067,3.53E-06,3.84E-06,3.50E-06,3.41E-06,2.57E-06
125427.5766,3.61E-06,3.89E-06,3.06E-06,3.60E-06,3.03E-06
125457.2464,3.95E-06,3.64E-06,3.17E-06,3.01E-06,3.37E-06
125486.9163,3.60E-06,3.43E-06,3.30E-06,3.23E-06,3.42E-06
125516.5862,2.93E-06,3.15E-06,3.94E-06,2.70E-06,3.72E-06
125546.256,2.80E-06,2.71E-06,3.43E-06,3.62E-06,3.75E-06
125575.9259,3.07E-06,2.91E-06,3.23E-06,4.09E-06,3.80E-06
125605.5958,3.38E-06,3.60E-06,3.60E-06,3.89E-06,3.48E-06
125635.2656,4.53E-06,3.00E-06,4.17E-06,3.52E-06,2.80E-06
125664.9355,4.65E-06,2.26E-06,4.10E-06,3.28E-06,3.26E-06
125694.6054,4.94E-06,3.16E-06,3.83E-06,3.06E-06,3.73E-06
125724.2752,4.01E-06,3.29E-06,2.59E-06,2.31E-06,2.97E-06
125753.9451,3.43E-06,3.67E-06,2.80E-06,3.02E-06,2.88E-06
125783.615,3.08E-06,3.20E-06,2.92E-06,3.09E-06,3.57E-06
125813.2848,3.99E-06,3.03E-06,2.92E-06,3.75E-06,3.43E-06
125842.9547,4.19E-06,3.23E-06,3.30E-06,3.27E-06,3.04E-06
125872.6246,4.81E-06,3.76E-06,3.11E-06,3.33E-06,2.82E-06
125902.2944,4.94E-06,4.26E-06,3.26E-06,3.66E-06,3.71E-06
125931.9643,4.29E-06,3.80E-06,3.20E-06,4.11E-06,3.82E-06
125961.6342,4.10E-06,4.09E-06,3.24E-06,3.42E-06,3.84E-06
125991.304,4.23E-06,3.99E-06,3.47E-06,3.30E-06,2.90E-06
126020.9739,3.39E-06,3.36E-06,3.48E-06,3.01E-06,2.45E-06
126050.6438,3.24E-06,3.33E-06,3.42E-06,3.51E-06,2.70E-06
126080.3136,3.13E-06,3.42E-06,3.31E-06,3.74E-06,2.67E-06
126109.9835,2.88E-06,3.63E-06,3.63E-06,4.25E-06,2.63E-06
126139.6534,3.07E-06,3.55E-06,3.31E-06,3.69E-06,2.87E-06
126169.3232,3.45E-06,3.59E-06,3.54E-06,3.09E-06,2.94E-06
126198.9931,3.58E-06,3.48E-06,3.61E-06,2.91E-06,2.80E-06
126228.663,3.31E-06,3.76E-06,3.44E-06,2.92E-06,2.67E-06
126258.3328,3.10E-06,4.01E-06,3.60E-06,3.31E-06,3.23E-06
126288.0027,4.07E-06,3.16E-06,3.37E-06,3.16E-06,3.49E-06
126317.6726,3.95E-06,2.93E-06,3.36E-06,3.13E-06,3.82E-06
126347.3424,3.98E-06,3.30E-06,2.50E-06,3.65E-06,3.79E-06
126377.0123,3.64E-06,3.66E-06,3.14E-06,4.16E-06,3.15E-06
126406.6822,3.73E-06,3.14E-06,3.19E-06,3.00E-06,2.82E-06
126436.3521,3.90E-06,2.97E-06,3.01E-06,3.04E-06,2.98E-06
126466.0219,3.63E-06,3.07E-06,3.56E-06,2.72E-06,3.04E-06
126495.6918,3.39E-06,2.84E-06,3.34E-06,3.25E-06,3.04E-06
126525.3617,4.39E-06,2.66E-06,3.43E-06,3.96E-06,3.78E-06
126555.0315,4.69E-06,2.90E-06,3.34E-06,3.62E-06,3.24E-06
126584.7014,4.37E-06,2.85E-06,3.81E-06,3.02E-06,3.69E-06
126614.3713,3.99E-06,3.44E-06,3.17E-06,3.19E-06,4.03E-06
126644.0411,3.53E-06,3.97E-06,3.45E-06,3.21E-06,3.85E-06
126673.711,4.11E-06,3.30E-06,3.10E-06,3.61E-06,3.34E-06
126703.3809,4.17E-06,3.34E-06,3.63E-06,3.84E-06,2.87E-06
126733.0507,3.36E-06,3.71E-06,2.98E-06,3.31E-06,3.20E-06
126762.7206,2.98E-06,3.39E-06,3.34E-06,3.63E-06,2.94E-06
126792.3905,3.53E-06,3.03E-06,3.12E-06,3.62E-06,2.87E-06
126822.0603,2.93E-06,3.18E-06,3.53E-06,3.64E-06,3.20E-06
126851.7302,3.44E-06,3.63E-06,4.12E-06,3.08E-06,3.41E-06
126881.4001,3.97E-06,3.03E-06,4.06E-06,3.00E-06,3.67E-06
126911.0699,4.16E-06,2.90E-06,3.98E-06,3.28E-06,3.57E-06
126940.7398,4.57E-06,2.74E-06,3.75E-06,2.82E-06,3.55E-06
126970.4097,4.27E-06,3.02E-06,2.87E-06,3.45E-06,3.72E-06
127000.0795,4.09E-06,3.22E-06,3.32E-06,3.35E-06,3.54E-06
127029.7494,4.43E-06,3.67E-06,3.82E-06,2.62E-06,2.84E-06
127059.4193,3.53E-06,3.56E-06,4.12E-06,3.02E-06,3.20E-06
127089.0891,2.64E-06,4.08E-06,3.40E-06,3.48E-06,3.39E-06
127118.759,3.41E-06,3.32E-06,3.38E-06,3.43E-06,3.11E-06
127148.4289,4.02E-06,3.55E-06,2.84E-06,3.33E-06,3.14E-06
127178.0987,4.83E-06,4.07E-06,2.92E-06,3.90E-06,3.20E-06
127207.7686,4.69E-06,3.07E-06,3.32E-06,3.43E-06,3.36E-06
127237.4385,4.37E-06,3.29E-06,3.15E-06,3.40E-06,3.68E-06
127267.1083,3.01E-06,3.48E-06,3.21E-06,3.76E-06,3.60E-06
127296.7782,3.31E-06,3.43E-06,2.88E-06,4.15E-06,3.68E-06
127326.4481,3.55E-06,3.44E-06,2.82E-06,4.53E-06,3.18E-06
127356.1179,3.25E-06,2.81E-06,3.62E-06,3.32E-06,2.85E-06
127385.7878,2.96E-06,2.90E-06,3.84E-06,2.70E-06,2.79E-06
127415.4577,3.44E-06,2.68E-06,3.46E-06,3.31E-06,2.33E-06
127445.1276,3.62E-06,3.11E-06,3.21E-06,2.88E-06,2.37E-06
127474.7974,4.16E-06,3.42E-06,3.16E-06,2.71E-06,2.74E-06
127504.4673,4.44E-06,3.16E-06,3.49E-06,3.16E-06,3.01E-06
127534.1372,3.47E-06,2.96E-06,3.50E-06,3.39E-06,3.04E-06
127563.807,3.40E-06,3.55E-06,3.18E-06,3.32E-06,3.03E-06
127593.4769,3.53E-06,4.23E-06,3.61E-06,3.55E-06,3.46E-06
127623.1468,3.45E-06,4.27E-06,2.96E-06,3.20E-06,3.11E-06
127652.8166,3.68E-06,3.56E-06,3.01E-06,3.03E-06,2.82E-06
127682.4865,3.75E-06,2.54E-06,3.01E-06,3.24E-06,2.92E-06
127712.1564,3.74E-06,3.40E-06,3.73E-06,3.56E-06,2.39E-06
127741.8262,3.83E-06,3.93E-06,3.87E-06,3.79E-06,2.84E-06
127771.4961,3.42E-06,4.41E-06,3.80E-06,3.42E-06,3.24E-06
127801.166,4.21E-06,4.36E-06,3.28E-06,4.09E-06,3.70E-06
127830.8358,4.00E-06,4.07E-06,3.14E-06,3.77E-06,4.08E-06
127860.5057,3.94E-06,3.36E-06,3.30E-06,3.15E-06,3.41E-06
127890.1756,3.41E-06,3.24E-06,3.27E-06,3.56E-06,3.29E-06
127919.8454,4.17E-06,2.98E-06,2.45E-06,4.17E-06,3.82E-06
127949.5153,4.20E-06,3.11E-06,2.87E-06,3.90E-06,3.94E-06
127979.1852,4.65E-06,3.79E-06,2.99E-06,3.48E-06,3.09E-06
128008.855,4.77E-06,3.46E-06,3.58E-06,3.12E-06,2.91E-06
128038.5249,4.59E-06,2.79E-06,3.88E-06,3.84E-06,3.46E-06
128068.1948,4.19E-06,3.12E-06,4.62E-06,3.61E-06,3.53E-06
128097.8646,4.25E-06,3.72E-06,4.14E-06,3.04E-06,2.67E-06
128127.5345,3.85E-06,4.25E-06,3.71E-06,3.44E-06,3.14E-06
128157.2044,3.31E-06,4.42E-06,3.20E-06,2.66E-06,2.91E-06
128186.8742,3.60E-06,3.77E-06,3.20E-06,3.66E-06,3.01E-06
128216.5441,4.16E-06,3.51E-06,3.35E-06,3.22E-06,3.42E-06
128246.214,4.17E-06,2.98E-06,3.28E-06,3.41E-06,3.16E-06
128275.8838,3.55E-06,3.36E-06,3.80E-06,3.29E-06,2.62E-06
128305.5537,4.06E-06,2.85E-06,3.88E-06,2.72E-06,3.06E-06
128335.2236,4.26E-06,3.02E-06,3.58E-06,3.00E-06,3.15E-06
128364.8934,4.40E-06,3.30E-06,2.83E-06,3.31E-06,3.07E-06
128394.5633,4.42E-06,3.39E-06,3.03E-06,3.87E-06,3.22E-06
128424.2332,4.23E-06,3.63E-06,3.45E-06,3.90E-06,3.60E-06
128453.903,2.80E-06,4.03E-06,3.34E-06,3.38E-06,3.12E-06
128483.5729,3.81E-06,3.08E-06,2.70E-06,3.19E-06,3.40E-06
128513.2428,4.07E-06,2.85E-06,2.53E-06,2.74E-06,3.59E-06
128542.9127,3.71E-06,3.45E-06,3.42E-06,2.48E-06,3.63E-06
128572.5825,3.88E-06,3.28E-06,4.12E-06,3.36E-06,3.06E-06
128602.2524,3.99E-06,3.00E-06,3.58E-06,3.18E-06,2.59E-06
128631.9223,4.07E-06,3.34E-06,3.42E-06,3.19E-06,2.83E-06
128661.5921,2.81E-06,4.19E-06,3.77E-06,2.78E-06,3.00E-06
128691.262,4.10E-06,3.89E-06,3.46E-06,3.56E-06,3.22E-06
128720.9319,4.26E-06,3.64E-06,4.19E-06,3.18E-06,3.68E-06
128750.6017,3.69E-06,3.86E-06,3.95E-06,3.10E-06,3.95E-06
128780.2716,3.54E-06,3.71E-06,3.33E-06,2.88E-06,3.68E-06
128809.9415,3.71E-06,3.86E-06,2.55E-06,3.46E-06,3.27E-06
128839.6113,4.09E-06,3.24E-06,3.19E-06,3.11E-06,2.41E-06
128869.2812,3.85E-06,3.37E-06,3.75E-06,2.45E-06,2.94E-06
128898.9511,4.16E-06,2.95E-06,3.49E-06,3.11E-06,3.32E-06
128928.6209,4.06E-06,3.45E-06,3.45E-06,4.28E-06,3.62E-06
128958.2908,3.67E-06,3.85E-06,3.65E-06,4.45E-06,3.39E-06
128987.9607,3.97E-06,3.10E-06,3.65E-06,3.91E-06,3.70E-06
129017.6305,3.93E-06,4.00E-06,3.45E-06,3.75E-06,3.60E-06
129047.3004,4.42E-06,4.41E-06,2.69E-06,3.58E-06,3.48E-06
129076.9703,3.50E-06,3.36E-06,2.70E-06,3.57E-06,3.64E-06
129106.6401,3.68E-06,2.70E-06,2.65E-06,3.37E-06,3.62E-06
129136.31,3.32E-06,2.25E-06,2.81E-06,2.91E-06,3.90E-06
129165.9799,3.55E-06,2.90E-06,3.71E-06,2.67E-06,3.76E-06
129195.6497,3.54E-06,3.08E-06,3.35E-06,2.94E-06,3.64E-06
129225.3196,3.93E-06,3.08E-06,3.35E-06,3.43E-06,3.81E-06
129254.9895,4.35E-06,3.04E-06,3.88E-06,3.55E-06,3.98E-06
129284.6593,4.05E-06,3.35E-06,3.56E-06,3.72E-06,3.76E-06
129314.3292,3.79E-06,3.08E-06,3.38E-06,3.48E-06,3.17E-06
129343.9991,2.82E-06,2.88E-06,3.88E-06,2.63E-06,3.17E-06
129373.6689,4.01E-06,3.40E-06,3.81E-06,2.80E-06,3.35E-06
129403.3388,3.81E-06,3.92E-06,3.56E-06,3.00E-06,2.99E-06
129433.0087,3.84E-06,4.29E-06,3.14E-06,3.73E-06,3.60E-06
129462.6785,4.07E-06,4.02E-06,2.66E-06,3.81E-06,3.20E-06
129492.3484,3.55E-06,3.69E-06,3.18E-06,3.35E-06,3.01E-06
129522.0183,4.21E-06,3.55E-06,3.56E-06,3.78E-06,4.19E-06
129551.6882,4.08E-06,4.41E-06,3.84E-06,3.01E-06,4.00E-06
129581.358,3.87E-06,4.07E-06,3.97E-06,3.11E-06,3.79E-06
129611.0279,4.31E-06,3.96E-06,2.98E-06,3.61E-06,3.51E-06
129640.6978,5.19E-06,3.53E-06,3.20E-06,3.62E-06,3.32E-06
129670.3676,4.80E-06,3.03E-06,3.97E-06,4.06E-06,3.49E-06
129700.0375,3.73E-06,3.24E-06,4.67E-06,4.03E-06,3.27E-06
129729.7074,3.15E-06,3.48E-06,4.57E-06,3.10E-06,4.04E-06
129759.3772,3.30E-06,3.71E-06,3.70E-06,3.07E-06,4.31E-06
129789.0471,3.70E-06,3.90E-06,3.17E-06,3.10E-06,3.79E-06
129818.717,3.95E-06,4.42E-06,3.21E-06,2.57E-06,3.01E-06
129848.3868,3.79E-06,4.43E-06,2.50E-06,2.38E-06,2.68E-06
129878.0567,3.59E-06,3.77E-06,3.16E-06,2.69E-06,2.62E-06
129907.7266,3.51E-06,2.68E-06,3.54E-06,3.31E-06,2.86E-06
129937.3964,3.64E-06,3.14E-06,3.48E-06,3.62E-06,3.10E-06
129967.0663,3.90E-06,3.46E-06,3.36E-06,2.74E-06,2.84E-06
129996.7362,3.50E-06,3.21E-06,3.26E-06,3.36E-06,2.78E-06
130026.406,3.28E-06,3.02E-06,3.52E-06,3.38E-06,2.87E-06
130056.0759,4.01E-06,3.60E-06,3.45E-06,3.53E-06,3.14E-06
130085.7458,3.85E-06,3.75E-06,2.99E-06,3.38E-06,2.78E-06
130115.4156,3.65E-06,4.35E-06,3.26E-06,2.75E-06,2.81E-06
130145.0855,3.88E-06,3.82E-06,3.02E-06,3.70E-06,3.49E-06
130174.7554,3.13E-06,4.02E-06,3.65E-06,4.26E-06,4.08E-06
130204.4252,3.19E-06,3.87E-06,3.71E-06,3.68E-06,4.19E-06
130234.0951,3.57E-06,4.19E-06,3.93E-06,3.13E-06,3.62E-06
130263.765,3.75E-06,4.21E-06,4.05E-06,3.47E-06,2.64E-06
130293.4348,3.73E-06,4.00E-06,3.19E-06,3.48E-06,2.93E-06
130323.1047,3.17E-06,3.38E-06,3.05E-06,3.35E-06,3.13E-06
130352.7746,3.26E-06,3.54E-06,3.10E-06,3.34E-06,2.80E-06
130382.4444,2.97E-06,3.67E-06,3.29E-06,3.02E-06,2.66E-06
130412.1143,3.69E-06,3.60E-06,3.30E-06,2.17E-06,2.97E-06
130441.7842,4.30E-06,2.50E-06,3.85E-06,2.25E-06,2.66E-06
130471.454,4.14E-06,3.11E-06,3.75E-06,2.99E-06,2.96E-06
130501.1239,3.67E-06,3.45E-06,3.37E-06,3.88E-06,2.77E-06
130530.7938,3.01E-06,3.43E-06,3.49E-06,4.05E-06,3.71E-06
130560.4637,3.65E-06,3.47E-06,3.53E-06,3.49E-06,4.32E-06
130590.1335,3.97E-06,3.52E-06,2.72E-06,3.37E-06,4.11E-06
130619.8034,3.89E-06,3.79E-06,2.81E-06,3.19E-06,3.29E-06
130649.4733,4.59E-06,3.89E-06,2.92E-06,3.00E-06,3.20E-06
130679.1431,4.31E-06,3.54E-06,2.06E-06,3.57E-06,2.87E-06
130708.813,3.76E-06,3.17E-06,3.01E-06,3.52E-06,2.72E-06
130738.4829,3.72E-06,3.06E-06,3.21E-06,3.56E-06,3.37E-06
130768.1527,3.18E-06,3.50E-06,3.10E-06,3.74E-06,3.51E-06
130797.8226,3.83E-06,3.66E-06,2.92E-06,3.51E-06,2.52E-06
130827.4925,3.87E-06,3.65E-06,3.33E-06,3.11E-06,3.17E-06
130857.1623,2.80E-06,3.38E-06,2.99E-06,3.87E-06,3.30E-06
130886.8322,2.40E-06,3.53E-06,2.49E-06,4.06E-06,2.72E-06
130916.5021,4.04E-06,3.84E-06,2.93E-06,3.78E-06,2.75E-06
130946.1719,4.29E-06,4.02E-06,3.11E-06,3.54E-06,3.27E-06
130975.8418,3.93E-06,3.96E-06,3.69E-06,3.13E-06,3.40E-06
131005.5117,3.71E-06,3.75E-06,4.13E-06,2.90E-06,2.96E-06
131035.1815,4.52E-06,3.57E-06,3.40E-06,2.85E-06,3.39E-06
131064.8514,4.86E-06,2.99E-06,3.25E-06,3.05E-06,2.93E-06
131094.5213,4.75E-06,2.98E-06,3.27E-06,2.97E-06,2.97E-06
131124.1911,4.69E-06,3.14E-06,2.80E-06,3.11E-06,3.23E-06
131153.861,3.31E-06,3.21E-06,3.15E-06,2.97E-06,3.30E-06
131183.5309,3.02E-06,3.22E-06,2.91E-06,3.10E-06,2.94E-06
131213.2007,3.51E-06,3.24E-06,2.91E-06,3.18E-06,2.81E-06
131242.8706,2.97E-06,3.29E-06,3.09E-06,3.41E-06,2.81E-06
131272.5405,3.79E-06,3.23E-06,3.29E-06,3.17E-06,3.04E-06
131302.2103,3.75E-06,3.24E-06,2.97E-06,3.37E-06,3.41E-06
131331.8802,3.12E-06,2.55E-06,3.18E-06,3.12E-06,3.18E-06
131361.5501,3.23E-06,2.87E-06,3.10E-06,2.87E-06,2.91E-06
131391.2199,3.16E-06,3.36E-06,2.93E-06,2.78E-06,2.77E-06
131420.8898,3.16E-06,3.45E-06,2.35E-06,3.11E-06,3.23E-06
131450.5597,3.42E-06,3.54E-06,3.85E-06,3.13E-06,3.11E-06
131480.2295,4.15E-06,3.50E-06,4.70E-06,3.78E-06,3.21E-06
131509.8994,4.16E-06,3.75E-06,4.10E-06,3.69E-06,3.23E-06
131539.5693,3.98E-06,3.26E-06,3.47E-06,3.31E-06,2.85E-06
131569.2391,3.81E-06,2.57E-06,3.50E-06,2.94E-06,3.12E-06
131598.909,3.56E-06,2.81E-06,3.10E-06,3.37E-06,3.74E-06
131628.5789,3.14E-06,2.31E-06,3.26E-06,3.60E-06,3.94E-06
131658.2488,3.19E-06,3.55E-06,2.58E-06,2.59E-06,3.59E-06
131687.9186,3.12E-06,3.84E-06,3.59E-06,2.41E-06,3.49E-06
131717.5885,3.17E-06,3.43E-06,3.34E-06,2.87E-06,3.52E-06
131747.2584,4.10E-06,2.94E-06,3.37E-06,3.45E-06,3.54E-06
131776.9282,4.01E-06,2.68E-06,3.24E-06,4.00E-06,3.77E-06
131806.5981,3.60E-06,3.10E-06,2.83E-06,3.80E-06,3.44E-06
131836.268,3.41E-06,3.88E-06,3.40E-06,4.03E-06,3.02E-06
131865.9378,3.50E-06,4.00E-06,3.61E-06,4.02E-06,2.90E-06
131895.6077,3.56E-06,3.62E-06,3.80E-06,3.89E-06,2.91E-06
131925.2776,3.62E-06,3.10E-06,3.64E-06,3.29E-06,3.77E-06
131954.9474,3.48E-06,3.06E-06,4.14E-06,3.52E-06,3.49E-06
131984.6173,4.14E-06,3.32E-06,4.02E-06,2.79E-06,2.77E-06
132014.2872,4.40E-06,2.85E-06,3.65E-06,3.47E-06,2.87E-06
132043.957,4.48E-06,3.12E-06,2.94E-06,3.57E-06,2.68E-06
132073.6269,4.28E-06,3.42E-06,3.59E-06,3.42E-06,2.40E-06
132103.2968,3.42E-06,3.57E-06,3.20E-06,3.09E-06,2.96E-06
132132.9666,3.74E-06,3.82E-06,2.74E-06,2.65E-06,3.49E-06
132162.6365,3.24E-06,3.92E-06,2.98E-06,3.07E-06,3.68E-06
132192.3064,3.34E-06,3.48E-06,3.10E-06,3.23E-06,3.13E-06
132221.9762,4.24E-06,3.85E-06,2.89E-06,3.14E-06,3.11E-06
132251.6461,4.15E-06,4.14E-06,2.59E-06,2.88E-06,2.88E-06
132281.316,3.58E-06,4.09E-06,3.04E-06,2.44E-06,3.52E-06
132310.9858,3.47E-06,3.70E-06,3.12E-06,2.62E-06,3.24E-06
132340.6557,3.38E-06,3.12E-06,3.19E-06,3.06E-06,3.72E-06
132370.3256,3.65E-06,3.45E-06,3.46E-06,3.34E-06,2.93E-06
132399.9954,3.93E-06,3.70E-06,3.38E-06,3.38E-06,2.81E-06
132429.6653,4.36E-06,3.16E-06,3.41E-06,3.15E-06,1.85E-06
132459.3352,3.76E-06,2.85E-06,3.45E-06,3.26E-06,2.73E-06
